t_s,phase,cmd_erpm,actual_erpm,gnss_vx,gnss_vy,gnss_vz,gnss_speed_xy,odom_x,odom_y,estop,ready,feedback
7.61779432000003,run,-1000.0,-1126.0,0.044,-0.244,0.026,0.24793547547698774,0.14029269112912598,0.0,False,True,True
7.662531279000177,run,-1000.0,-1052.0,-0.005,-0.256,-0.046,0.2560488234692751,0.13481720355587598,0.0,False,True,True
7.703200581000601,run,-1000.0,-1212.0,-0.005,-0.256,-0.046,0.2560488234692751,0.12943460745862598,0.0,False,True,True
7.7564475830004085,run,-1000.0,-1059.0,-0.113,-0.218,0.046,0.2455463296406607,0.12349107575850098,0.0,False,True,True
7.796900280000045,run,-1000.0,-1032.0,-0.113,-0.218,0.046,0.2455463296406607,0.11583148619850098,0.0,False,True,True
7.837163899000188,run,-1000.0,-1126.0,0.006,-0.295,-0.069,0.2950610106401725,0.11008487695650097,0.0,False,True,True
7.882039510000141,run,-1000.0,-987.0,0.006,-0.295,-0.069,0.2950610106401725,0.10455447297475098,0.0,False,True,True
7.936595432000104,run,-1000.0,-1000.0,-0.093,-0.22,-0.05,0.2388493248891443,0.09723701753250098,0.0,False,True,True
7.976775916999941,run,-1000.0,-1103.0,-0.093,-0.22,-0.05,0.2388493248891443,0.09454174948425098,0.0,False,True,True
8.01721887199983,run,-1000.0,-963.0,-0.093,-0.22,-0.05,0.2388493248891443,0.08643857813162598,0.0,False,True,True
8.061668469000324,run,-1000.0,-883.0,-0.052,-0.289,-0.048,0.2936409372005204,0.08179345912075098,0.0,False,True,True
8.102063606000229,run,-1000.0,-1000.0,-0.052,-0.289,-0.048,0.2936409372005204,0.07721023699625097,0.0,False,True,True
8.196835929999907,settle,0,-952.0,-0.039,-0.163,0.016,0.16760071598892412,0.07226354988787596,0.0,False,True,True
8.23723936100032,settle,0,-855.0,-0.039,-0.163,0.016,0.16760071598892412,0.06549373516837596,0.0,False,True,True
8.281434688000445,settle,0,-683.0,0.016,-0.12,0.022,0.12106196760337244,0.06139268024962596,0.0,False,True,True
8.336643313000422,settle,0,-1006.0,0.016,-0.12,0.022,0.12106196760337244,0.060407439309375956,0.0,False,True,True
8.376814906000618,settle,0,-851.0,0.013,-0.163,-0.085,0.16351758315239373,0.053702601396375955,0.0,False,True,True
8.417187168000055,settle,0,-883.0,0.013,-0.163,-0.085,0.16351758315239373,0.05115298154112596,0.0,False,True,True
8.460527539000395,settle,0,-677.0,0.013,-0.163,-0.085,0.16351758315239373,0.04533992046975096,0.0,False,True,True
8.500961275000009,settle,0,-544.0,-0.024,-0.059,-0.071,0.06369458375717671,0.042273746208375956,0.0,False,True,True
8.556554335000328,settle,0,-306.0,-0.024,-0.059,-0.071,0.06369458375717671,0.039564861624375953,0.0,False,True,True
8.59687089199997,settle,0,-340.0,0.01,-0.178,0.014,0.17828067758453242,0.038062102562250955,0.0,False,True,True
8.63720915400063,settle,0,-711.0,0.01,-0.178,0.014,0.17828067758453242,0.033834158758125954,0.0,False,True,True
8.677355791000082,settle,0,-546.0,-0.008,-0.115,-0.002,0.11527792503337315,0.030854362543125957,0.0,False,True,True
8.717658455000674,settle,0,-445.0,-0.008,-0.115,-0.002,0.11527792503337315,0.02837850899162596,0.0,False,True,True
8.760802077000335,settle,0,-322.0,-0.008,-0.115,-0.002,0.11527792503337315,0.026536558017875956,0.0,False,True,True
8.817447531000653,settle,0,-344.0,0.134,0.035,0.166,0.13849548729110275,0.02490633836100096,0.0,False,True,True
8.86086547100058,settle,0,-350.0,0.134,0.035,0.166,0.13849548729110275,0.022333677471250958,0.0,False,True,True
8.917025294000268,settle,0,-304.0,0.019,-0.035,0.091,0.03982461550347976,0.02056263796500096,0.0,False,True,True
8.960433956000088,settle,0,-304.0,0.019,-0.035,0.091,0.03982461550347976,0.018300910303000958,0.0,False,True,True
9.000924261999899,settle,0,-191.0,0.019,-0.056,0.008,0.05913543776789008,0.016775415427000957,0.0,False,True,True
9.05694751700048,settle,0,-191.0,0.019,-0.056,0.008,0.05913543776789008,0.015820522960000957,0.0,False,True,True
9.097131884000191,settle,0,-191.0,-0.036,0.051,0.017,0.06242595614005443,0.014869760247250957,0.0,False,True,True
9.137382629000058,settle,0,-191.0,-0.036,0.051,0.017,0.06242595614005443,0.013436460769000957,0.0,False,True,True
9.180908311000167,settle,0,-191.0,0.007,-0.018,-0.009,0.019313207915827964,0.012483639243375956,0.0,False,True,True
9.236640613000418,settle,0,-191.0,0.007,-0.018,-0.009,0.019313207915827964,0.011523324190875957,0.0,False,True,True
9.276887106000686,settle,0,-191.0,-0.038,0.033,-0.003,0.050328918128646476,0.010095768202000957,0.0,False,True,True
9.317431698999826,settle,0,-191.0,-0.038,0.033,-0.003,0.050328918128646476,0.009136867528375957,0.0,False,True,True
9.360874388000411,settle,0,-191.0,-0.038,0.033,-0.003,0.050328918128646476,0.008185450354125956,0.0,False,True,True
9.416948348000005,settle,0,-191.0,-0.012,0.017,0.02,0.020808652046684813,0.007218213700375956,0.0,False,True,True
9.457205509000232,settle,0,-191.0,-0.012,0.017,0.02,0.020808652046684813,0.005795944997375957,0.0,False,True,True
9.49767917600002,settle,0,-191.0,0.017,-0.046,-0.017,0.04904079934095691,0.005318944963750957,0.0,False,True,True
9.539119314000345,settle,0,0.0,0.017,-0.046,-0.017,0.04904079934095691,0.004830906109000957,0.0,False,True,True
9.580426106000232,settle,0,0.0,-0.032,0.016,0.014,0.03577708763999664,0.004830906109000957,0.0,False,True,True
9.620846114000415,settle,0,0.0,-0.032,0.016,0.014,0.03577708763999664,0.004830906109000957,0.0,False,True,True
9.670459118000508,settle,0,0.0,-0.059,-0.006,0.037,0.059304300012730946,0.004830906109000957,0.0,False,True,True
9.716936597999847,settle,0,0.0,-0.059,-0.006,0.037,0.059304300012730946,0.004830906109000957,0.0,False,True,True
9.760745954000413,settle,0,0.0,-0.059,-0.006,0.037,0.059304300012730946,0.004830906109000957,0.0,False,True,True
9.816881796000416,settle,0,0.0,0.074,-0.038,-0.016,0.08318653737234168,0.004830906109000957,0.0,False,True,True
9.860681201000261,settle,0,0.0,0.074,-0.038,-0.016,0.08318653737234168,0.004830906109000957,0.0,False,True,True
9.901360472000306,settle,0,0.0,-0.042,0.034,0.064,0.054037024344425186,0.004830906109000957,0.0,False,True,True
9.958245744000124,settle,0,0.0,-0.042,0.034,0.064,0.054037024344425186,0.004830906109000957,0.0,False,True,True
10.000300385000628,settle,0,0.0,0.001,0.006,0.041,0.00608276253029822,0.004830906109000957,0.0,False,True,True
10.040503221000108,settle,0,0.0,0.001,0.006,0.041,0.00608276253029822,0.004830906109000957,0.0,False,True,True
10.096631422999963,settle,0,0.0,0.048,-0.062,-0.002,0.07840918313565064,0.004830906109000957,0.0,False,True,True
10.137389897000503,settle,0,0.0,0.048,-0.062,-0.002,0.07840918313565064,0.004830906109000957,0.0,False,True,True
10.18040804500015,settle,0,0.0,-0.043,0.081,0.101,0.091706052144883,0.004830906109000957,0.0,False,True,True
10.222274404000018,settle,0,0.0,-0.043,0.081,0.101,0.091706052144883,0.004830906109000957,0.0,False,True,True
10.27652104400022,settle,0,0.0,-0.043,0.081,0.101,0.091706052144883,0.004830906109000957,0.0,False,True,True
10.317122989000381,settle,0,0.0,0.028,-0.021,0.007,0.035,0.004830906109000957,0.0,False,True,True
10.360054374000356,settle,0,0.0,0.028,-0.021,0.007,0.035,0.004830906109000957,0.0,False,True,True
10.400453541999923,settle,0,0.0,-0.051,-0.007,0.048,0.051478150704935,0.004830906109000957,0.0,False,True,True
