time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:57:29.050,1789664249.050323,0.000,0.034200,0.034176,nan,16,0.740,0.633,0.306,0.050,0.016,0.0,0.3060,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.142,1789664249.142420,0.000,0.066100,0.066098,nan,16,0.740,0.632,0.312,0.042,0.008,0.0,0.3120,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.242,1789664249.242434,0.000,0.025600,0.025632,nan,16,0.740,0.632,0.307,0.042,0.008,0.0,0.3070,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.339,1789664249.339343,0.000,0.033000,0.033000,nan,16,0.740,0.632,0.257,0.039,0.005,0.0,0.2570,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.442,1789664249.442585,0.000,0.064000,0.064008,nan,16,0.740,0.632,0.326,0.042,0.008,0.0,0.3260,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.539,1789664249.539431,0.000,0.010800,0.010770,nan,16,0.740,0.632,0.281,0.039,0.004,0.0,0.2810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.642,1789664249.642408,0.000,0.024700,0.024698,nan,16,0.740,0.632,0.275,0.042,0.006,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.740,1789664249.740344,529.000,0.107400,0.107424,nan,16,0.740,0.632,0.294,0.040,0.005,0.0,0.2940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:29.839,1789664249.839266,833.000,0.224900,0.224864,nan,16,0.740,0.633,0.249,0.039,0.003,0.0,0.2490,0.000,0,0,speed_low
2026-09-17T23:57:29.940,1789664249.940309,829.000,0.253400,0.253397,nan,16,0.740,0.633,0.265,0.040,0.003,0.0,0.2650,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.051,1789664250.051422,486.000,0.203800,0.203823,nan,16,0.710,0.634,0.290,0.051,0.016,0.0,0.2900,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.140,1789664250.140345,1052.000,0.151200,0.151208,nan,16,0.750,0.635,0.260,0.040,0.006,0.0,0.2601,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.242,1789664250.242424,586.000,0.093400,0.093381,nan,16,0.710,0.636,0.264,0.042,0.009,0.0,0.2640,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.338,1789664250.338487,335.000,0.072000,0.072014,nan,16,0.730,0.636,0.234,0.038,0.004,0.0,0.2340,0.000,0,0,speed_low
2026-09-17T23:57:30.439,1789664250.439571,461.000,0.091900,0.091924,nan,16,0.730,0.637,0.336,0.039,0.005,0.0,0.3360,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.540,1789664250.540411,344.000,0.096000,0.096047,nan,16,0.730,0.638,0.250,0.040,0.007,0.0,0.2500,0.000,0,0,speed_low
2026-09-17T23:57:30.639,1789664250.639440,329.000,0.149600,0.149616,nan,16,0.730,0.639,0.282,0.039,0.005,0.0,0.2820,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.739,1789664250.739328,259.000,0.035600,0.035609,nan,16,0.730,0.639,0.311,0.039,0.005,0.0,0.3110,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.839,1789664250.839450,202.000,0.076200,0.076243,nan,16,0.730,0.640,0.341,0.039,0.005,0.0,0.3410,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:30.939,1789664250.939352,202.000,0.053400,0.053367,nan,16,0.730,0.641,0.324,0.039,0.005,0.0,0.3240,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.049,1789664251.049602,202.000,0.015600,0.015620,nan,16,0.750,0.642,0.305,0.049,0.016,0.0,0.3050,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.144,1789664251.144456,202.000,0.015800,0.015811,nan,16,0.760,0.642,0.275,0.044,0.011,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.241,1789664251.241449,202.000,0.115400,0.115352,nan,16,0.760,0.642,0.333,0.041,0.008,0.0,0.3330,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.339,1789664251.339246,0.000,0.006300,0.006325,nan,16,0.750,0.642,0.311,0.039,0.005,0.0,0.3110,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.440,1789664251.440430,0.000,0.133700,0.133735,nan,16,0.750,0.643,0.337,0.040,0.006,0.0,0.3370,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.539,1789664251.539358,0.000,0.027200,0.027203,nan,16,0.750,0.643,0.236,0.039,0.006,0.0,0.2360,0.000,0,0,speed_low
2026-09-17T23:57:31.639,1789664251.639417,0.000,0.057100,0.057140,nan,16,0.750,0.643,0.280,0.039,0.005,0.0,0.2801,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.739,1789664251.739286,0.000,0.052200,0.052173,nan,16,0.760,0.643,0.281,0.039,0.005,0.0,0.2810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.839,1789664251.839322,0.000,0.112900,0.112925,nan,16,0.750,0.643,0.325,0.039,0.005,0.0,0.3250,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:31.938,1789664251.938422,0.000,0.042800,0.042755,nan,16,0.730,0.643,0.262,0.038,0.005,0.0,0.2620,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.054,1789664252.054494,0.000,0.012500,0.012530,nan,16,0.750,0.643,0.275,0.054,0.020,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.140,1789664252.140468,0.000,0.050600,0.050636,nan,16,0.730,0.643,0.296,0.040,0.006,0.0,0.2961,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.240,1789664252.240360,0.000,0.057300,0.057315,nan,16,0.730,0.643,0.278,0.040,0.006,0.0,0.2780,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.342,1789664252.342509,0.000,0.020400,0.020396,nan,16,0.730,0.642,0.315,0.042,0.009,0.0,0.3150,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.442,1789664252.442498,0.000,0.008900,0.008944,nan,16,0.730,0.642,0.272,0.042,0.009,0.0,0.2720,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.544,1789664252.544576,0.000,0.035400,0.035355,nan,16,0.730,0.643,0.274,0.044,0.010,0.0,0.2740,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.641,1789664252.641661,0.000,0.024700,0.024739,nan,16,0.730,0.642,0.314,0.041,0.008,0.0,0.3140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.740,1789664252.740337,0.000,0.050200,0.050160,nan,16,0.730,0.642,0.283,0.040,0.006,0.0,0.2830,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.839,1789664252.839314,0.000,0.016300,0.016279,nan,16,0.730,0.643,0.265,0.039,0.005,0.0,0.2650,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:32.940,1789664252.940556,0.000,0.081000,0.081049,nan,16,0.720,0.644,0.366,0.040,0.007,0.0,0.3659,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.051,1789664253.051500,0.000,0.006400,0.006403,nan,16,0.720,0.645,0.301,0.051,0.017,0.0,0.3010,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.140,1789664253.140367,0.000,0.033800,0.033838,nan,16,0.720,0.646,0.366,0.040,0.006,0.0,0.3659,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.240,1789664253.240355,0.000,0.026200,0.026173,nan,16,0.720,0.647,0.292,0.040,0.006,0.0,0.2920,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.340,1789664253.340366,0.000,0.029200,0.029206,nan,16,0.720,0.648,0.315,0.040,0.006,0.0,0.3150,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.439,1789664253.439463,0.000,0.019100,0.019105,nan,16,0.700,0.649,0.251,0.039,0.005,0.0,0.2510,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:33.540,1789664253.540937,0.000,0.027200,0.027203,nan,16,0.750,0.649,0.275,0.040,0.006,0.0,0.2750,0.000,0,0,sacc_high;speed_low
